Trial,ParticipantID,Fixation,Duration,PupilSize,PositionX,PositionY,StartTime,EndTime,Year,Task,ParticipantGender,SearchOrder,Item
4,2019-4_2_m12,57,152,2794,390.5,160.5,15980,16128,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,58,180,2818,476.5,107.4,16160,16336,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,59,196,2799,554.6,106.5,16364,16556,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,61,292,2935,472.9,196.9,16880,17168,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,62,284,2883,418.4,306,17224,17504,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,63,176,2764,401.6,317.6,17516,17688,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-5_1_f21,24,196,1548,1158.2,456.7,5940,6132,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,25,172,1467,1081.7,419.3,6168,6336,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,26,152,1431,983.2,455.1,6376,6524,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,27,212,1429,854.3,542.5,6564,6772,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,28,272,1466,768.9,557.7,6800,7068,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,29,124,1392,796.9,577.5,7084,7204,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,30,148,1378,566,673.3,7244,7388,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,31,140,1385,394.4,687.9,7424,7560,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,32,272,1425,250.4,835.3,7596,7864,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,33,156,1507,130.9,883,7896,8048,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,34,184,1600,81.2,899.6,8072,8252,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,35,168,1657,238,755.3,8292,8456,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,36,284,1640,263.1,562.1,8504,8784,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,37,172,1643,231.1,678.5,8820,8988,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-4_2_m12,31,228,3317,206,576.1,8048,8272,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,32,208,3294,168.8,550.8,8292,8496,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,33,152,3280,271.7,528.9,8524,8672,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,35,256,3015,340.7,476.6,8980,9232,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,36,384,2849,317.8,455.5,9248,9628,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,37,440,2902,269.3,455.6,9648,10084,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-3_2_f,8,196,4891,696.7,581.2,3272,3464,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-3_2_f,9,1260,4465,802.7,400.7,3516,4772,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-5_1_f21,47,204,1540,586.7,674.3,11432,11632,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-4_2_F1,38,316,1419,1357.2,466.8,11975,12290,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,39,136,1401,1388.2,588.6,12316,12451,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,40,303,1438,1376.6,619,12465,12767,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-6_1_m2,1,904,2141,807.5,484.7,0,900,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-6_1_m2,2,636,2363,813.5,470.3,920,1552,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-6_1_m2,3,1028,2642,816.7,448.8,1576,2600,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-6_1_m2,4,860,2654,760.4,624.7,2648,3504,2019,SocialEngagement,Male,NA,droplets.jpg
4,2018-2_2_f2,1,154,1390,309.4,662.2,7,160,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,2,170,1370,623.6,247.3,224,393,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,3,125,1377,791.6,565.8,462,586,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,4,272,1218,1157.2,591.7,635,906,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,5,177,1167,1356,1076.4,955,1131,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2019-3_1_f11,34,312,1407,848.4,330.8,8564,8872,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,35,296,1366,662.4,116.6,8924,9216,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,36,356,1535,506.7,446.7,9280,9632,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,3,185,1366,249.2,805.4,260,444,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,4,142,1230,745.8,776.1,513,654,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,5,185,1129,1063.2,652.1,703,887,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-2_2_f2,14,273,1606,604.9,298,6264,6536,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,15,225,1620,536.3,281.6,6575,6799,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,16,185,1576,475.3,262,6833,7017,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2019-3_1_f11,47,360,1673,246.5,563.4,12524,12880,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,48,280,1607,266.4,611.8,12900,13176,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,11,161,790,157.3,-2.3,2201,2361,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,46,188,1712,273.9,831.8,12292,12476,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-2_1_m,1,844,1738,838.2,561.1,0,840,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-2_1_m,2,108,1716,850,496.3,868,972,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-2_1_m,3,2480,1883,852.9,440.7,996,3472,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-4_2_m12,28,292,3079,376.3,594.6,7008,7296,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-2_1_m,6,2264,1914,860.7,424.5,4508,6768,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-4_2_m12,30,392,3183,244.3,570.4,7640,8028,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-4_2_F1,28,237,1458,962.3,467.5,8575,8811,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,29,334,1444,380.7,492.7,8863,9196,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,30,418,1436,606.3,483.3,9224,9641,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,31,218,1506,427.8,697.2,9696,9913,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,32,316,1491,341.7,926.7,9954,10269,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,33,249,1470,380.3,874,10291,10539,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-4_2_m12,40,396,2826,313.9,414.2,10652,11044,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-6_3_m2,19,174,1680,206.8,601.2,6085,6258,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-6_3_m2,20,169,1663,212.2,643.3,6268,6436,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-6_3_m2,21,356,1632,268,656.7,6455,6810,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2019-4_2_m12,1,320,3347,862.6,689.7,0,316,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,2,164,3265,845.1,568.5,348,508,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,3,156,2616,801.8,553.3,536,688,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,4,108,2209,281.5,204.9,764,868,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,5,172,2043,248.3,-18.2,920,1088,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,6,208,2382,311,806.2,1168,1372,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,7,396,2699,285.4,939.1,1420,1812,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-6_3_f22,1,400,1711,828.7,912,0,396,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,2,216,1540,757.1,558.7,460,672,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-3_1_f1,79,450,1138,1296.2,638.8,20747,21196,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-4_2_m12,11,284,3052,283.1,370.9,2488,2768,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,12,176,3122,256.8,806.5,2844,3016,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,13,232,2981,212.7,954.8,3064,3292,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,14,200,3052,183.7,921.7,3312,3508,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,15,304,3181,367.1,963.1,3552,3852,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,16,284,3184,313.3,953.7,3876,4156,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,17,252,3178,512.6,990.2,4200,4448,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,18,80,3152,428.3,972.8,4476,4552,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,19,156,3083,313.8,847.3,4608,4760,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,20,160,3036,251.8,798.9,4792,4948,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,21,212,3080,302.3,892.9,4992,5200,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,22,508,3171,264.3,819.7,5228,5732,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,23,176,3131,207.7,812.5,5756,5928,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-6_3_f22,17,520,1720,239.3,717.9,4864,5380,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,18,220,1774,259.2,597.8,5420,5636,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-5_2_m,1,437,1804,985,501.8,7,443,2018,SocialEngagement,Male,NA,droplets.jpg
4,2019-4_2_m12,27,200,3142,380,671.5,6784,6980,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-4_2_F1,25,360,1409,1706.4,235.5,7511,7870,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-4_2_m12,29,300,3101,320.9,603.6,7320,7616,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-4_2_F1,27,306,1423,1714.3,399.9,8206,8511,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-6_3_f22,23,156,1618,493.3,575,7608,7760,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,24,244,1551,482.3,454.5,7788,8028,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,25,128,1473,310.9,210,8084,8208,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,26,308,1380,178.5,199.6,8340,8644,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-1_2_m,1,408,1738,808.5,535.4,0,404,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-1_2_m,2,68,1715,841.1,506.7,560,624,2019,SocialEngagement,Male,NA,droplets.jpg
4,2018-4_2_F1,34,219,1486,1178.9,1028.7,10595,10813,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-4_2_m12,41,184,2824,299.1,352.9,11072,11252,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,42,468,2880,366.7,343.1,11280,11744,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,43,272,2835,397.7,341.5,11768,12036,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,44,348,2915,352.4,299.8,12060,12404,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-3_1_f1,73,343,1264,1283.7,641.4,18880,19222,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,74,156,1280,1305,633.5,19233,19388,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-2_2_f22,50,192,2978,216.4,889.5,13264,13452,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,51,192,2968,176.9,845.8,13476,13664,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,52,232,2963,189.5,789.8,13688,13916,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,53,284,2900,201.9,762.2,13944,14224,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,54,356,2882,317.2,897.2,14256,14608,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-3_1_f1,78,259,1201,1319.2,583.1,20458,20716,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-4_1_f,10,420,3457,832.7,654.9,5148,5564,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-2_2_f22,55,232,2919,366.6,893.4,14636,14864,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,56,300,2741,358,821.9,14892,15188,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-4_2_F1,12,225,1338,1618.9,72.4,3450,3674,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,13,230,1312,1652.3,48.5,3689,3918,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-4_2_m12,60,268,2849,500.4,193.3,16588,16852,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-5_1_f21,22,236,1437,1597.2,638.2,5440,5672,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,23,192,1513,1316.1,699.5,5712,5900,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-1_1_f1,1,126,5155,467.4,322.6,33,158,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-1_1_f1,2,224,5035,997.9,266.1,219,442,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-1_1_f1,3,78,5036,1012.3,266.2,479,556,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-1_1_f1,4,98,4810,1017.4,463.7,607,704,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-1_1_f1,5,220,4363,1359.2,182.8,749,968,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-1_1_f1,6,183,4002,1667.1,237.8,1007,1189,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,21,284,1631,610.1,424.9,6218,6501,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,22,370,1562,1203.3,208.4,6548,6917,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,23,196,1515,1254.6,297.7,6952,7147,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,24,273,1446,1347.9,160.7,7194,7466,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-5_2_m,2,410,1893,982.9,419.4,467,876,2018,SocialEngagement,Male,NA,droplets.jpg
4,2018-4_2_F1,26,291,1439,1746.5,365.5,7899,8189,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-6_3_f22,22,256,1660,469.2,595.7,7336,7588,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-5_1_m2,18,839,1193,1595.8,302.1,5435,6273,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,19,835,1211,1658.6,321.4,6294,7128,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,20,372,1190,1653,349.6,7137,7508,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,21,629,1175,1684.1,373,7519,8147,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,22,353,1155,1700.4,415.6,8161,8513,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,24,404,1167,1737.8,586.4,8817,9220,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2019-1_2_m,3,128,1725,820.6,531.4,804,928,2019,SocialEngagement,Male,NA,droplets.jpg
4,2018-4_2_F1,35,231,1475,1184.3,736.4,10859,11089,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,36,347,1481,1028.2,912.4,11121,11467,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,37,430,1495,1080.7,471.9,11514,11943,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-5_1_m2,30,262,1238,1673.5,799.9,10961,11222,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,31,144,1248,1640.3,782.3,11231,11374,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,32,302,1268,1593,662.1,11399,11700,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,33,582,1202,1645,631.3,11721,12302,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,34,232,1171,1685.9,629.3,12317,12548,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,35,238,1185,1648.2,595.3,12564,12801,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,36,312,1192,1647.7,638.3,12815,13126,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2019-4_1_f,8,860,3387,846.7,628,3156,4012,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-4_1_f,9,1048,3160,832.1,409.8,4064,5108,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-4_2_m12,52,348,2457,229.4,35.8,14576,14920,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_1_f,11,584,3431,832.7,399.8,5616,6196,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-4_1_f,12,596,3256,815.5,423.4,6208,6800,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-5_1_f2,11,356,2921,809,765.1,3948,4300,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-5_1_f2,12,556,2947,831.5,781.7,4312,4864,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-5_1_f2,13,328,2944,833.8,532.7,4908,5232,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-3_1_f11,37,208,1650,529.4,606.5,9668,9872,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,38,268,1633,460.4,743.9,9920,10184,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,39,284,1596,427.4,791.8,10212,10492,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,6,60,1047,464.5,816.4,956,1015,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,7,246,960,257.8,845.4,1147,1392,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,8,360,947,191.6,880.1,1416,1775,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,9,141,855,195.2,354.4,1838,1978,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,10,156,812,170.2,65.8,2024,2179,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,45,384,1682,257.9,801.8,11892,12272,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2018-5_1_m2,12,108,1330,1546.9,203.3,3188,3295,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,13,515,1285,1539.3,133.5,3318,3832,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,14,536,1193,1537.5,107.9,3860,4395,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,15,262,1191,1526.2,180.3,4416,4677,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_2_m,3,1032,2081,982.8,397.8,885,1916,2018,SocialEngagement,Male,NA,droplets.jpg
4,2018-5_1_m2,17,178,1208,1608.9,300.6,5251,5428,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-4_1_F,5,329,2060,969.5,337.8,2171,2499,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-4_1_F,6,260,2009,949.8,488.3,2547,2806,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-4_1_F,7,1813,2006,970,389.5,2855,4667,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-5_2_m,4,167,2322,913.1,644.8,1955,2121,2018,SocialEngagement,Male,NA,droplets.jpg
4,2018-5_2_m,5,364,2393,922.7,611.8,2136,2499,2018,SocialEngagement,Male,NA,droplets.jpg
4,2019-6_3_f22,27,196,1307,490.9,159.6,8692,8884,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-5_1_m2,25,131,1163,1754.9,665.2,9242,9372,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2019-4_2_m12,38,312,2900,231.6,468.6,10104,10412,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-5_1_f21,1,452,1507,227.9,753.3,0,448,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,2,128,1614,530.6,724.1,500,624,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,3,188,1669,830.2,586.4,680,864,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,4,144,1685,898,530.1,896,1036,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-4_2_m12,45,220,2932,287,280.2,12432,12648,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,5,344,1704,388.9,424.2,1264,1604,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,6,444,1638,340.6,197.4,1652,2092,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,7,280,1702,693.8,137.8,2140,2416,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-3_1_f1,75,285,1257,1480.8,584.7,19418,19702,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,76,355,1233,1590.9,545.9,19740,20094,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,77,287,1229,1303.6,616.2,20149,20435,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,30,296,1317,1076.8,369.6,7520,7812,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-4_2_m12,53,184,2490,306.5,35.7,14944,15124,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-6_3_f22,4,152,1279,583.1,109.4,928,1076,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,5,244,1253,116.3,129.5,1128,1368,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,6,276,1307,123.3,400.6,1412,1684,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,7,372,1454,90,302.9,1712,2080,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,8,320,1607,98.8,429.3,2108,2424,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,9,404,1696,93,529.6,2452,2852,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,10,216,1767,109,642.8,2884,3096,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,11,188,1785,74.8,634.7,3116,3300,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,12,524,1764,154.4,622.1,3324,3844,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,13,228,1785,135.8,725.1,3876,4100,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,14,300,1768,154.5,723.6,4112,4408,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,15,168,1745,175.5,731.5,4420,4584,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,16,244,1734,245.9,749.3,4608,4848,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-4_2_F1,19,201,1622,365.6,94.1,5654,5854,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,20,297,1564,671.1,230.9,5886,6182,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_1_F,1,121,1759,881.2,490.8,7,127,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-4_1_F,2,277,1725,978.3,480.3,154,430,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-5_1_m2,16,530,1226,1564.1,243.5,4698,5227,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-4_1_F,4,398,1971,938,430.8,1733,2130,2018,SocialEngagement,Female,NA,droplets.jpg
4,2019-3_1_f11,11,212,1429,134.6,238.9,2660,2868,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,12,160,1370,132.2,81.2,2900,3056,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,13,192,1365,66.4,64.7,3084,3272,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_1_F,8,100,2030,955.2,654.4,4718,4817,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-4_1_F,9,284,2064,958.3,612.3,4842,5125,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-4_1_F,10,97,2131,955,482.4,5159,5255,2018,SocialEngagement,Female,NA,droplets.jpg
4,2019-6_3_f22,28,268,1279,900.7,242.7,8932,9196,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,43,88,1687,106.9,686.3,10632,10716,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,44,244,1654,269,715.2,10748,10988,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,45,188,1596,372.8,700.4,11016,11200,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,46,176,1571,439.4,707.6,11228,11400,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-1_1_m11,42,260,1783,1439.6,278.3,13256,13512,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,43,212,1823,1534.2,335.9,13544,13752,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,44,232,1869,1554.5,418,13776,14004,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,45,252,1913,1591.4,594,14056,14304,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_1_f,5,1268,2686,818.7,425.7,1184,2448,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-4_1_f,6,364,3199,821.7,436.7,2464,2824,2019,SocialEngagement,Female,NA,droplets.jpg
4,2019-4_1_f,7,284,3272,830.4,417.7,2836,3116,2019,SocialEngagement,Female,NA,droplets.jpg
